ClusterTemp, Indicador 1, Indicador 2, Indicador 3, Indicador 4, Indicador 5, Indicador 6, Indicador 7, Indicador 8, Indicador 9, Indicador 10, Indicador 11, Indicador 12, Indicador 13, Indicador 14, Indicador 15, Indicador 16, Indicador 17, Indicador 18, Indicador 19, Indicador 20, Indicador 21, Indicador 22, Indicador 23, Indicador 24, Indicador 25, Indicador 26, Indicador 27, Indicador 28, Indicador 29, Indicador 30, Indicador 31, Indicador 32, Indicador 33, Indicador 34, Indicador 35, Indicador 36, Indicador 37, Indicador 38, Indicador 39, Indicador 40, Indicador 41, Indicador 42, Indicador 43, Indicador 44, Indicador 45, Indicador 46, Indicador 47, Indicador 48, Indicador 49, Indicador 50, Indicador 51, Indicador 52, Indicador 53, Indicador 54, Indicador 55, Indicador 56, Indicador 57, Indicador 58, Indicador 59
 77.9, 0, 0, 0, 2, 1, 1, 0, 3, 5, 1, 3, 0, 0, 1, 1, 1, 0, 0, 1, 1, 4, 0, 2, 2, 0, 2, 0, 3, 3, 0, 1, 0, 1, 1, 2, 1, 0, 0, 2, 4, 2, 0, 1, 1, 3, 1, 0, 4, 2, 2, 1, 0, 2, 5, 1, 0, 0, 0, 3
 78.0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1
 78.1, 4, 1, 0, 1, 4, 2, 2, 1, 4, 2, 2, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 0, 2, 3, 2, 0, 0, 1, 3, 3, 1, 0, 1, 6, 1, 1, 0, 3, 1, 2, 2, 0, 1, 3, 4, 1, 0, 1, 0, 2, 3, 0, 1, 3, 2, 2, 0, 2, 4
 78.2, 0, 0, 0, 3, 5, 1, 0, 1, 1, 1, 2, 0, 0, 4, 5, 3, 0, 2, 1, 3, 2, 0, 3, 4, 2, 2, 0, 1, 4, 2, 1, 0, 3, 2, 0, 1, 0, 0, 1, 5, 2, 1, 3, 4, 0, 1, 0, 1, 1, 3, 0, 1, 2, 3, 3, 0, 0, 4, 3
 78.3, 3, 0, 0, 1, 1, 2, 3, 1, 8, 1, 1, 0, 0, 2, 4, 2, 1, 1, 3, 3, 3, 0, 4, 0, 4, 3, 0, 0, 0, 4, 1, 0, 1, 1, 2, 2, 0, 2, 3, 3, 2, 1, 1, 3, 3, 2, 0, 1, 5, 1, 0, 4, 3, 0, 5, 2, 0, 0, 3
 78.4, 1, 1, 0, 1, 0, 3, 1, 1, 3, 2, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 3, 0, 1, 0, 2, 1, 0, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 2, 0, 0, 0, 2, 4, 2, 0, 0, 3
 78.5, 2, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 2, 0, 4, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1
 78.6, 4, 0, 0, 3, 1, 5, 2, 2, 3, 2, 6, 0, 0, 4, 2, 1, 1, 1, 5, 0, 4, 0, 2, 1, 2, 2, 0, 1, 3, 2, 4, 0, 0, 2, 3, 2, 0, 1, 3, 3, 1, 2, 0, 3, 2, 1, 0, 1, 4, 1, 1, 0, 1, 3, 3, 1, 0, 0, 1
 78.7, 2, 1, 0, 6, 2, 6, 1, 5, 3, 4, 8, 0, 0, 4, 9, 2, 5, 1, 7, 3, 4, 0, 2, 9, 13, 5, 0, 5, 7, 6, 0, 0, 1, 5, 5, 4, 0, 2, 1, 7, 4, 1, 2, 7, 4, 2, 0, 2, 6, 6, 2, 2, 4, 4, 4, 0, 0, 4, 4
 78.8, 2, 0, 0, 3, 3, 3, 2, 2, 1, 2, 5, 0, 0, 7, 7, 3, 2, 1, 5, 2, 4, 0, 0, 1, 6, 5, 0, 1, 5, 5, 3, 0, 1, 4, 3, 3, 0, 1, 4, 8, 4, 3, 1, 8, 3, 2, 0, 4, 5, 5, 3, 3, 3, 1, 5, 3, 0, 3, 2
 78.9, 1, 0, 0, 0, 0, 4, 1, 1, 2, 2, 2, 0, 0, 2, 4, 2, 0, 1, 3, 3, 1, 0, 2, 2, 3, 1, 0, 1, 3, 2, 1, 0, 0, 1, 3, 2, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 3, 2, 1, 0, 0, 0, 2
 79.0, 3, 1, 0, 1, 2, 5, 2, 1, 2, 2, 2, 0, 0, 1, 3, 2, 0, 1, 0, 5, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 4, 0, 2, 2, 2, 2, 0, 1, 6, 6, 3, 3, 2, 6, 5, 3, 0, 2, 3, 1, 1, 2, 1, 5, 4, 3, 0, 4, 3
 79.1, 4, 0, 0, 2, 5, 2, 0, 3, 6, 1, 5, 0, 0, 0, 2, 3, 1, 2, 4, 4, 7, 0, 3, 1, 4, 3, 0, 3, 1, 2, 3, 0, 2, 2, 0, 3, 0, 1, 1, 1, 1, 1, 2, 3, 4, 2, 0, 5, 1, 0, 0, 0, 3, 4, 7, 0, 0, 0, 9
 79.2, 0, 0, 0, 0, 1, 2, 0, 1, 3, 3, 1, 0, 0, 1, 0, 3, 2, 0, 4, 1, 1, 0, 2, 1, 2, 1, 0, 0, 2, 1, 1, 0, 1, 3, 1, 2, 0, 0, 1, 3, 0, 0, 1, 5, 1, 0, 0, 3, 5, 3, 0, 0, 1, 3, 2, 1, 0, 1, 4
 79.3, 0, 1, 0, 2, 3, 6, 1, 4, 8, 3, 3, 0, 0, 1, 6, 2, 4, 0, 5, 4, 6, 0, 6, 4, 4, 2, 0, 0, 3, 5, 2, 0, 0, 2, 2, 2, 0, 3, 0, 5, 4, 0, 2, 3, 7, 1, 0, 4, 4, 3, 1, 2, 3, 2, 7, 3, 0, 5, 7
 79.4, 1, 4, 0, 2, 2, 4, 1, 1, 1, 2, 4, 0, 0, 3, 8, 1, 0, 0, 2, 2, 2, 0, 2, 3, 6, 3, 0, 1, 4, 7, 2, 0, 0, 1, 2, 3, 0, 2, 2, 2, 3, 0, 0, 4, 2, 2, 0, 1, 4, 3, 0, 1, 2, 1, 5, 0, 0, 3, 3
 79.5, 2, 1, 0, 2, 0, 6, 0, 1, 2, 2, 5, 0, 0, 2, 1, 3, 1, 1, 6, 3, 3, 0, 2, 6, 2, 1, 0, 2, 1, 5, 1, 0, 1, 4, 0, 4, 0, 2, 1, 4, 4, 1, 1, 3, 4, 3, 0, 1, 3, 2, 2, 0, 1, 4, 4, 2, 0, 2, 4
 79.6, 4, 1, 0, 3, 3, 1, 1, 1, 6, 0, 3, 0, 0, 7, 2, 5, 2, 1, 0, 4, 3, 0, 0, 5, 4, 1, 0, 2, 4, 2, 3, 0, 0, 3, 2, 1, 0, 0, 1, 4, 3, 1, 1, 2, 4, 0, 0, 2, 4, 6, 2, 2, 1, 4, 1, 1, 0, 4, 0
 79.7, 3, 0, 0, 1, 3, 4, 0, 2, 2, 1, 1, 0, 0, 0, 1, 2, 3, 0, 2, 2, 3, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 1, 4, 2, 2, 0, 1, 2, 3, 3, 0, 0, 0, 2, 1, 0, 4, 0, 1, 0, 0, 1, 3, 3, 1, 0, 0, 2
 79.8, 1, 4, 0, 1, 2, 3, 3, 1, 6, 2, 4, 0, 0, 6, 0, 5, 2, 0, 2, 0, 3, 0, 3, 2, 6, 3, 0, 3, 2, 3, 4, 0, 4, 2, 4, 1, 0, 1, 0, 5, 2, 3, 1, 1, 3, 1, 0, 0, 3, 4, 0, 0, 0, 1, 1, 1, 0, 4, 4
 79.9, 4, 0, 0, 6, 2, 3, 2, 4, 3, 1, 7, 0, 0, 3, 5, 1, 1, 1, 3, 0, 7, 0, 4, 1, 5, 1, 0, 6, 4, 7, 3, 0, 0, 5, 1, 2, 0, 1, 5, 2, 7, 1, 2, 8, 2, 1, 0, 4, 3, 5, 0, 0, 5, 4, 5, 3, 0, 2, 7
 80.0, 4, 2, 0, 3, 1, 1, 0, 3, 3, 1, 4, 0, 0, 3, 5, 3, 0, 1, 0, 3, 4, 0, 5, 7, 5, 3, 0, 3, 3, 3, 3, 0, 2, 5, 3, 3, 0, 1, 3, 3, 5, 1, 1, 3, 5, 2, 0, 6, 6, 2, 1, 3, 3, 2, 4, 3, 0, 2, 4
 80.1, 1, 0, 0, 2, 6, 2, 3, 0, 3, 3, 3, 0, 0, 2, 4, 3, 2, 3, 4, 1, 8, 0, 2, 1, 4, 6, 0, 0, 3, 3, 3, 0, 1, 5, 1, 3, 0, 0, 2, 3, 1, 2, 0, 6, 1, 0, 0, 0, 1, 2, 1, 3, 4, 2, 4, 2, 0, 1, 3
 80.2, 4, 1, 0, 2, 1, 0, 0, 0, 4, 2, 2, 0, 0, 1, 3, 0, 1, 1, 3, 2, 4, 0, 4, 2, 4, 0, 0, 0, 1, 2, 6, 0, 0, 2, 4, 1, 0, 3, 2, 2, 3, 0, 1, 3, 4, 2, 0, 4, 2, 3, 3, 0, 4, 1, 6, 1, 0, 0, 4
 80.3, 2, 0, 0, 3, 1, 2, 2, 3, 4, 2, 8, 0, 0, 3, 5, 3, 1, 0, 4, 5, 8, 0, 4, 5, 4, 2, 0, 2, 2, 4, 2, 0, 2, 2, 3, 1, 0, 1, 3, 3, 1, 1, 1, 3, 1, 0, 0, 3, 3, 2, 1, 1, 1, 4, 4, 2, 0, 1, 5
 80.4, 6, 1, 0, 3, 3, 4, 1, 0, 4, 0, 3, 0, 0, 1, 3, 5, 0, 1, 3, 3, 3, 0, 3, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 2, 4, 2, 0, 0, 2, 3, 4, 0, 1, 3, 1, 2, 0, 4, 4, 2, 1, 1, 4, 1, 3, 0, 0, 2, 3
 80.5, 2, 2, 0, 1, 1, 2, 4, 2, 0, 2, 5, 0, 0, 0, 2, 1, 1, 2, 3, 1, 1, 0, 2, 3, 4, 2, 0, 0, 1, 1, 1, 0, 1, 4, 3, 1, 0, 1, 1, 1, 5, 1, 3, 4, 1, 0, 0, 4, 2, 0, 1, 1, 5, 1, 4, 1, 0, 0, 2
 80.6, 3, 5, 0, 2, 4, 5, 0, 1, 3, 1, 4, 0, 0, 0, 5, 4, 0, 0, 3, 2, 4, 0, 0, 2, 3, 1, 0, 0, 5, 5, 1, 0, 0, 6, 2, 4, 0, 1, 2, 3, 2, 2, 1, 3, 2, 1, 0, 1, 4, 2, 0, 1, 2, 0, 4, 0, 0, 7, 4
 80.7, 0, 1, 0, 0, 4, 2, 2, 3, 0, 3, 1, 0, 0, 1, 4, 0, 0, 1, 2, 2, 1, 0, 2, 4, 5, 0, 0, 3, 2, 0, 1, 0, 0, 1, 2, 3, 0, 1, 2, 1, 1, 2, 3, 4, 2, 2, 0, 2, 3, 1, 3, 0, 1, 3, 0, 1, 0, 7, 2
 80.8, 6, 1, 0, 1, 3, 9, 1, 0, 3, 3, 1, 0, 0, 2, 4, 8, 4, 2, 5, 6, 2, 0, 1, 4, 8, 4, 0, 3, 1, 1, 2, 0, 0, 5, 4, 2, 0, 2, 2, 5, 1, 4, 0, 5, 4, 1, 0, 4, 2, 2, 1, 4, 1, 2, 1, 1, 0, 3, 8
 80.9, 2, 2, 0, 1, 1, 1, 0, 0, 2, 0, 2, 0, 0, 3, 0, 1, 1, 1, 2, 2, 4, 0, 1, 2, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 2, 0, 4, 0, 4, 0, 2, 1, 2, 2, 1, 0, 1, 2, 1, 1, 1, 2, 3, 2, 1, 0, 2, 1
 81.0, 2, 4, 0, 3, 2, 2, 1, 1, 4, 2, 5, 0, 0, 1, 5, 1, 2, 0, 5, 2, 8, 0, 5, 2, 3, 4, 0, 0, 2, 3, 2, 0, 1, 3, 5, 0, 0, 2, 2, 6, 5, 1, 1, 5, 0, 2, 0, 2, 4, 2, 1, 1, 4, 3, 6, 3, 0, 3, 4
 81.1, 3, 1, 0, 1, 1, 7, 1, 0, 1, 1, 3, 0, 0, 3, 3, 2, 1, 0, 0, 1, 2, 0, 4, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 2, 2, 3, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 2, 3, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2
 81.2, 2, 0, 0, 3, 1, 7, 0, 3, 1, 2, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 2, 0, 4, 2, 2, 0, 0, 0, 3, 2, 1, 0, 2, 3, 3, 0, 0, 0, 3, 6, 2, 0, 1, 0, 2, 1, 0, 2, 1, 1, 2, 1, 3, 4, 1, 1, 0, 0, 1
 81.3, 2, 3, 0, 2, 4, 5, 1, 4, 7, 4, 4, 0, 0, 1, 4, 1, 2, 2, 6, 4, 3, 0, 4, 4, 4, 0, 0, 1, 3, 3, 2, 0, 1, 6, 1, 2, 0, 0, 3, 3, 3, 1, 0, 3, 1, 2, 0, 6, 4, 3, 1, 1, 2, 2, 4, 0, 0, 3, 0
 81.4, 6, 2, 0, 1, 1, 5, 1, 1, 3, 1, 4, 0, 0, 2, 2, 0, 0, 1, 1, 1, 4, 0, 3, 5, 1, 3, 0, 0, 4, 3, 1, 0, 0, 4, 2, 0, 0, 1, 3, 5, 1, 2, 1, 3, 3, 1, 0, 1, 4, 1, 0, 1, 3, 1, 1, 1, 0, 1, 3
 81.5, 0, 0, 0, 2, 2, 3, 2, 1, 5, 1, 1, 0, 0, 0, 0, 4, 0, 0, 1, 4, 1, 0, 1, 3, 3, 1, 0, 2, 1, 0, 3, 0, 0, 2, 2, 3, 0, 0, 1, 2, 1, 0, 0, 2, 2, 1, 0, 3, 4, 1, 0, 1, 2, 0, 4, 0, 0, 2, 1
 81.6, 2, 2, 0, 1, 3, 0, 2, 0, 3, 2, 2, 0, 0, 3, 1, 1, 2, 0, 1, 0, 2, 0, 1, 2, 2, 3, 0, 1, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 1, 3, 1, 1, 0, 1, 3, 2, 0, 2, 2, 5, 1, 1, 4, 1, 4, 1, 0, 3, 1
 81.7, 1, 0, 0, 0, 1, 1, 0, 1, 4, 2, 1, 0, 0, 1, 4, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0, 0, 3, 1, 0, 0, 3, 1, 3, 0, 0, 4, 3, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 3, 2, 0, 0, 2, 2
 81.8, 0, 0, 0, 4, 5, 1, 2, 2, 4, 4, 6, 0, 0, 0, 5, 0, 4, 0, 5, 1, 2, 0, 5, 4, 3, 5, 0, 1, 5, 0, 4, 0, 4, 3, 2, 3, 0, 1, 3, 7, 1, 0, 0, 5, 2, 2, 0, 4, 4, 0, 1, 0, 1, 3, 5, 2, 0, 3, 4
 81.9, 2, 0, 0, 1, 0, 2, 0, 1, 1, 1, 4, 0, 0, 1, 4, 4, 2, 1, 3, 3, 1, 0, 2, 0, 2, 0, 0, 3, 4, 7, 1, 0, 1, 10, 1, 4, 0, 2, 2, 5, 0, 0, 1, 4, 2, 1, 0, 3, 3, 2, 2, 1, 3, 0, 1, 2, 0, 2, 1
 82.0, 2, 0, 0, 2, 3, 2, 0, 0, 1, 1, 2, 0, 0, 0, 2, 0, 2, 0, 1, 6, 2, 0, 0, 1, 0, 1, 0, 1, 3, 1, 1, 0, 0, 0, 4, 1, 0, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 2, 2, 1, 0, 0, 1, 2
 82.1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 2, 3, 0, 0, 0, 3, 0, 0, 0, 2, 4, 0, 0, 1, 2, 2, 4, 0, 1, 3, 2, 2, 0, 2, 3, 1, 1, 0, 0, 1, 1, 0, 0, 1, 4, 2, 1, 0, 1, 4, 2, 0, 1, 1, 0, 1, 1, 0, 0, 6
 82.2, 3, 2, 0, 2, 4, 5, 1, 0, 3, 2, 3, 0, 0, 2, 3, 3, 5, 0, 9, 1, 4, 0, 4, 2, 3, 3, 0, 2, 2, 3, 4, 0, 1, 4, 3, 4, 0, 1, 3, 3, 8, 1, 0, 4, 3, 0, 0, 3, 5, 1, 0, 5, 3, 1, 2, 1, 0, 5, 3
 82.3, 3, 2, 0, 2, 2, 5, 0, 0, 7, 0, 6, 0, 0, 4, 3, 2, 0, 2, 8, 4, 6, 0, 1, 6, 1, 1, 0, 2, 5, 10, 1, 0, 1, 3, 3, 2, 0, 1, 4, 4, 5, 2, 1, 3, 1, 2, 0, 1, 4, 0, 1, 0, 3, 2, 6, 1, 0, 4, 3
 82.4, 2, 1, 0, 1, 4, 3, 1, 0, 4, 2, 3, 0, 0, 4, 4, 3, 1, 0, 3, 1, 3, 0, 1, 4, 3, 1, 0, 1, 4, 5, 5, 0, 0, 1, 2, 5, 0, 0, 2, 4, 1, 2, 0, 1, 3, 2, 0, 1, 3, 3, 0, 0, 1, 1, 3, 1, 0, 3, 1
 82.5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
 82.6, 1, 1, 0, 1, 2, 2, 2, 0, 4, 0, 1, 0, 0, 5, 7, 3, 0, 2, 0, 6, 3, 0, 0, 3, 4, 4, 0, 1, 3, 7, 2, 0, 1, 2, 1, 2, 0, 1, 0, 2, 1, 1, 0, 4, 1, 1, 0, 3, 5, 1, 2, 1, 4, 0, 2, 0, 0, 1, 2
 82.7, 1, 0, 0, 2, 4, 5, 2, 1, 7, 8, 4, 0, 0, 1, 2, 2, 1, 3, 4, 0, 3, 0, 5, 6, 5, 3, 0, 2, 1, 5, 4, 0, 1, 4, 3, 4, 0, 1, 6, 9, 0, 0, 0, 0, 2, 3, 0, 1, 6, 2, 0, 1, 3, 3, 4, 3, 0, 3, 7
 82.8, 3, 0, 0, 2, 3, 6, 1, 2, 4, 1, 8, 0, 0, 2, 4, 4, 1, 0, 2, 5, 6, 0, 4, 4, 3, 0, 0, 1, 6, 4, 3, 0, 2, 4, 5, 0, 0, 2, 1, 3, 2, 0, 1, 4, 2, 3, 0, 1, 8, 3, 0, 2, 3, 2, 4, 1, 0, 2, 5
 82.9, 1, 0, 0, 3, 0, 1, 2, 0, 3, 1, 3, 0, 0, 2, 1, 1, 0, 1, 2, 2, 3, 0, 2, 1, 3, 0, 0, 2, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4
 83.0, 3, 2, 0, 1, 2, 3, 2, 0, 3, 2, 5, 0, 0, 4, 5, 1, 2, 2, 6, 0, 3, 0, 2, 4, 1, 2, 0, 2, 5, 8, 3, 0, 1, 4, 8, 2, 0, 2, 1, 2, 2, 2, 1, 7, 4, 1, 0, 4, 5, 6, 2, 1, 0, 2, 4, 1, 0, 1, 4
 83.1, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 1, 0, 0, 1, 3, 4, 2, 2, 1, 0, 3, 0, 4, 1, 5, 1, 0, 4, 4, 2, 0, 0, 0, 6, 2, 3, 0, 1, 3, 4, 2, 0, 1, 1, 3, 0, 0, 2, 1, 5, 0, 1, 5, 3, 1, 1, 0, 2, 7
 83.2, 0, 1, 0, 1, 2, 5, 0, 1, 2, 2, 3, 0, 0, 2, 5, 1, 1, 0, 2, 2, 3, 0, 3, 1, 2, 0, 0, 1, 1, 4, 0, 0, 0, 1, 2, 2, 0, 0, 3, 5, 3, 2, 0, 0, 3, 1, 0, 1, 1, 2, 1, 1, 0, 2, 4, 0, 0, 2, 2
 83.3, 2, 0, 0, 2, 5, 2, 0, 1, 0, 4, 3, 0, 0, 3, 3, 3, 2, 1, 5, 3, 4, 0, 4, 1, 2, 3, 0, 0, 1, 6, 2, 0, 1, 2, 0, 3, 0, 2, 3, 0, 3, 0, 0, 5, 2, 0, 0, 1, 7, 2, 1, 2, 3, 2, 0, 0, 0, 1, 7
 83.4, 2, 1, 0, 1, 0, 3, 2, 1, 5, 3, 4, 0, 0, 1, 3, 3, 0, 0, 4, 3, 4, 0, 3, 4, 3, 2, 0, 1, 1, 3, 3, 0, 1, 1, 3, 2, 0, 1, 2, 5, 1, 1, 3, 1, 1, 1, 0, 3, 3, 3, 0, 0, 1, 2, 3, 3, 0, 1, 0
 83.5, 1, 1, 0, 1, 4, 4, 0, 0, 6, 2, 0, 0, 0, 1, 1, 1, 2, 1, 3, 2, 2, 0, 2, 2, 3, 1, 0, 1, 3, 2, 3, 0, 0, 2, 1, 2, 0, 1, 4, 6, 3, 1, 2, 4, 4, 4, 0, 0, 2, 0, 0, 3, 1, 3, 2, 2, 0, 1, 1
 83.6, 2, 1, 0, 4, 3, 4, 3, 0, 4, 3, 8, 0, 0, 3, 4, 2, 0, 1, 5, 6, 3, 0, 2, 3, 4, 1, 0, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 1, 5, 5, 5, 4, 1, 2, 2, 1, 0, 5, 9, 3, 0, 2, 0, 0, 4, 1, 0, 2, 2
 83.7, 2, 0, 0, 1, 1, 4, 0, 2, 0, 2, 3, 0, 0, 1, 4, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 4, 0, 0, 1, 3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 3, 0, 1, 1, 0, 0, 1
 83.8, 1, 1, 0, 0, 0, 4, 1, 1, 2, 0, 2, 0, 0, 5, 0, 1, 0, 0, 2, 1, 2, 0, 3, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 6, 2, 2, 0, 2, 1, 2, 3, 0, 1, 0, 1, 1, 0, 2, 1, 3, 0, 1, 1, 2, 0, 2, 0, 1, 0
 83.9, 2, 1, 0, 0, 1, 3, 0, 0, 2, 0, 4, 0, 0, 2, 1, 2, 1, 1, 2, 1, 0, 0, 1, 2, 2, 3, 0, 1, 3, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 3, 2, 1, 1, 5, 3, 0, 0, 1, 2, 2, 1, 1, 1, 1, 4, 0, 0, 1, 2
 84.0, 1, 1, 0, 3, 2, 1, 1, 0, 2, 2, 2, 0, 0, 2, 2, 2, 1, 1, 5, 2, 3, 0, 1, 2, 1, 0, 0, 0, 5, 3, 2, 0, 1, 1, 2, 4, 0, 1, 2, 1, 2, 0, 3, 2, 1, 4, 0, 2, 1, 0, 2, 0, 3, 2, 1, 0, 0, 0, 2
 84.1, 0, 1, 0, 0, 2, 3, 0, 0, 1, 2, 1, 0, 0, 2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 0, 1, 2, 0, 0, 1, 5, 3, 0, 0, 0, 3, 1, 0, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0, 0, 3, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2
 84.2, 1, 0, 0, 2, 2, 3, 0, 0, 5, 2, 3, 0, 0, 0, 1, 4, 2, 1, 7, 2, 6, 0, 1, 1, 3, 1, 0, 2, 4, 3, 1, 0, 1, 3, 6, 2, 0, 2, 6, 2, 3, 0, 1, 2, 3, 1, 0, 3, 4, 1, 1, 2, 4, 5, 6, 0, 0, 0, 4
 84.3, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 3, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 2, 0, 0, 2, 2, 1, 1, 0, 2, 0, 1, 0, 2, 2, 2, 0, 0, 3, 2, 3, 2, 0, 1, 2
 84.4, 2, 0, 0, 3, 2, 2, 0, 2, 2, 2, 2, 0, 0, 1, 5, 3, 1, 2, 3, 2, 1, 0, 0, 3, 5, 0, 0, 0, 3, 1, 2, 0, 0, 4, 0, 1, 0, 0, 1, 1, 2, 1, 0, 4, 2, 0, 0, 0, 7, 1, 1, 0, 2, 2, 3, 0, 0, 2, 2
 84.5, 3, 2, 0, 0, 1, 2, 0, 0, 1, 5, 2, 0, 0, 4, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 3, 3, 2, 0, 1, 1, 3, 0, 0, 0, 1
 84.6, 3, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 0, 0, 0, 2, 4, 1, 1, 4, 3, 4, 0, 2, 1, 3, 2, 0, 3, 1, 3, 2, 0, 1, 1, 1, 0, 0, 0, 1, 2, 2, 2, 1, 4, 2, 2, 0, 2, 3, 1, 0, 1, 1, 4, 4, 0, 0, 0, 3
 84.7, 1, 1, 0, 2, 0, 2, 1, 2, 5, 0, 5, 0, 0, 2, 0, 2, 1, 2, 2, 3, 2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 1, 0, 1, 3, 3, 0, 0, 1, 0, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 3, 0, 0, 0, 2, 4, 0, 0, 2, 2
 84.8, 6, 3, 0, 4, 5, 4, 0, 1, 0, 2, 4, 0, 0, 3, 4, 2, 3, 1, 4, 1, 3, 0, 0, 1, 6, 2, 0, 0, 1, 3, 3, 0, 2, 5, 0, 1, 0, 1, 5, 5, 6, 1, 2, 4, 4, 1, 0, 1, 5, 0, 1, 3, 3, 0, 3, 3, 0, 1, 2
 84.9, 2, 0, 0, 2, 1, 5, 0, 2, 2, 0, 2, 0, 0, 1, 4, 2, 3, 1, 3, 2, 3, 0, 1, 3, 1, 5, 0, 1, 1, 6, 2, 0, 1, 1, 3, 2, 0, 0, 2, 2, 3, 2, 1, 1, 4, 2, 0, 1, 3, 0, 1, 1, 0, 3, 3, 1, 0, 1, 0
 85.0, 0, 1, 0, 1, 1, 8, 1, 1, 2, 1, 5, 0, 0, 2, 3, 4, 3, 1, 4, 2, 1, 0, 4, 1, 1, 2, 0, 1, 5, 3, 1, 0, 0, 2, 2, 4, 0, 1, 1, 2, 2, 1, 1, 5, 1, 2, 0, 4, 5, 3, 0, 1, 1, 3, 3, 0, 0, 2, 1
 85.1, 4, 2, 0, 4, 1, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 2, 3, 0, 0, 3, 6, 0, 0, 0, 3, 4, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 1, 0, 0, 4, 6, 2, 2, 0, 0, 3
 85.2, 4, 4, 0, 3, 5, 6, 2, 0, 5, 4, 10, 0, 0, 5, 9, 5, 4, 3, 8, 6, 6, 0, 3, 1, 7, 7, 0, 0, 4, 7, 4, 0, 2, 5, 4, 3, 0, 0, 7, 3, 7, 3, 3, 11, 4, 1, 0, 4, 10, 2, 3, 2, 8, 1, 5, 5, 0, 2, 10
